time_s,value
81.78,1349.61474609375
81.84,1349.61474609375
81.9,1349.61474609375
81.96,1349.61474609375
82.02,1349.61474609375
82.08,1349.61474609375
82.14,1349.61474609375
82.2,1349.61474609375
82.26,1349.61474609375
82.32,1349.61474609375
82.38,1349.61474609375
82.44,1349.61474609375
82.5,1349.61474609375
82.56,1349.61474609375
82.62,1349.61474609375
82.68,1349.61474609375
82.74,1349.61474609375
82.8,1349.61474609375
82.86,1349.61474609375
82.92,1349.61474609375
82.98,1349.61474609375
83.04,1349.61474609375
83.1,1399.7490234375
83.16,1399.7490234375
83.22,1399.7490234375
83.28,1399.7490234375
83.34,1399.7490234375
83.4,1399.7490234375
83.46,1399.7490234375
83.52,1399.7490234375
83.58,1399.7490234375
83.64,1399.7490234375
83.7,1399.7490234375
83.76,1399.7490234375
83.82,1399.7490234375
83.88,1399.7490234375
83.94,1399.7490234375
84,1399.7490234375
84.06,1399.7490234375
84.12,1399.7490234375
84.18,1399.7490234375
84.24,1399.7490234375
84.3,1399.7490234375
84.36,1399.7490234375
84.42,1399.7490234375
84.48,1399.7490234375
84.54,1399.7490234375
84.6,1399.7490234375
84.66,1399.7490234375
84.72,1399.7490234375
84.78,1399.7490234375
84.84,1399.7490234375
84.9,1399.7490234375
84.96,1399.7490234375
85.02,1399.7490234375
85.08,1399.7490234375
85.14,1399.7490234375
85.2,1399.7490234375
85.26,1399.7490234375
85.32,1399.7490234375
85.38,1399.7490234375
85.44,1399.7490234375
85.5,1399.7490234375
85.56,1399.7490234375
85.62,1399.7490234375
85.68,1399.7490234375
85.74,1399.7490234375
85.8,1399.7490234375
85.86,1399.7490234375
85.92,1399.7490234375
85.98,1399.7490234375
86.04,1399.7490234375
86.1,1399.7490234375
86.16,1449.88330078125
86.22,1449.88330078125
86.28,1449.88330078125
86.34,1449.88330078125
86.4,1449.88330078125
86.46,1449.88330078125
86.52,1449.88330078125
86.58,1449.88330078125
86.64,1449.88330078125
86.7,1449.88330078125
86.76,1449.88330078125
86.82,1449.88330078125
86.88,1449.88330078125
86.94,1449.88330078125
87,1449.88330078125
87.06,1449.88330078125
87.12,1449.88330078125
87.18,1449.88330078125
87.24,1449.88330078125
87.3,1449.88330078125
87.36,1449.88330078125
87.42,1449.88330078125
